TIME;LIN2_VmSize;LIN2_VmData;LIN2_RSS;LIN2_byte_letti__sec;LIN2_byte_scritti__sec;;;;;;
195720;735284;666908;43508;98121282;63637191;;;;;;
195840;735284;666908;43508;91786299;61170131;;;;;;
195960;735284;666908;43508;94307139;64052649;;;;;;
196080;735284;666908;43508;96510165;64968134;;;;;;
196200;735284;666908;43508;94846701;65049562;;;;;;
196320;735284;666908;43508;101622470;63955300;;;;;;
196440;735284;666908;43508;96552805;64117744;;;;;;
196560;735284;666908;43508;95971314;61529636;;;;;;
196680;735284;666908;43508;96441080;64343625;;;;;;
196800;735284;666908;43508;102917278;68560526;;;;;;
196920;735284;666908;43508;92333189;64813196;;;;;;
197040;735284;666908;43508;97058390;66216115;;;;;;
197160;735284;666908;43508;99255830;67405380;;;;;;
197280;735284;666908;43508;90135107;61548671;;;;;;
197400;735284;666908;43508;102041586;68056629;;;;;;
197520;735284;666908;43508;98083720;62286854;;;;;;
197640;735284;666908;43508;97450284;67194885;;;;;;
197760;735284;666908;43508;97683595;64968538;;;;;;
197880;735284;666908;43508;96568265;68551693;;;;;;
198000;735284;666908;43508;95731390;65979477;;;;;;
198120;735284;666908;43068;103441209;68100979;;;;;;
198240;735284;666908;43068;95507110;67143735;;;;;;
198360;735284;666908;43068;91283567;64156662;;;;;;
198480;735284;666908;43068;94841909;64394823;;;;;;
198600;735284;666908;43068;103329618;66135888;;;;;;
198720;735284;666908;43068;100039569;67046638;;;;;;
198840;735284;666908;43068;96135105;61420500;;;;;;
198960;735284;666908;43068;93993431;62518375;;;;;;
199080;735284;666908;43068;102776096;67310342;;;;;;
199200;735284;666908;43068;96924351;67819471;;;;;;
199320;735284;666908;43332;92401332;64431825;;;;;;
199440;735284;666908;43332;100116716;67939786;;;;;;
199560;735284;666908;43332;104607669;68249757;;;;;;
199680;735284;666908;43332;102030350;68921364;;;;;;
199800;735284;666908;43332;97197384;66646651;;;;;;
199920;735284;666908;43332;95553399;65327875;;;;;;
200040;735284;666908;43332;102658821;66481632;;;;;;
200160;735284;666908;43332;86786850;63672761;;;;;;
200280;735284;666908;43332;92763056;66285083;;;;;;
200400;735284;666908;43332;96585205;64546290;;;;;;
200520;735284;666908;43332;94833172;63368061;;;;;;
200640;735284;666908;43332;93909816;62341317;;;;;;
200760;735284;666908;43332;96415257;62276594;;;;;;
200880;735284;666908;43332;98223546;63894555;;;;;;
201000;735284;666908;43332;99097106;66131397;;;;;;
201120;735284;666908;43332;91282931;64991763;;;;;;
201240;735284;666908;43332;96093993;69119516;;;;;;
201360;735284;666908;43332;101481235;67176664;;;;;;
201480;735284;666908;43332;101109074;63672586;;;;;;
201600;735284;666908;43332;98236957;65077969;;;;;;
201720;735284;666908;43332;100776786;68433010;;;;;;
201840;735284;666908;43332;104525459;69250686;;;;;;
201960;735284;666908;43332;94335372;63734564;;;;;;
202080;735284;666908;43332;92780310;66815285;;;;;;
202200;735284;666908;43332;95318361;67959519;;;;;;
202320;735284;666908;43332;98715026;67596940;;;;;;
202440;735284;666908;43332;96796824;64721978;;;;;;
202560;735284;666908;43332;95097655;65056525;;;;;;
202680;735284;666908;43332;97441490;66378755;;;;;;
202800;735284;666908;43332;95462685;68157309;;;;;;
202920;735284;666908;43332;94044040;64210781;;;;;;
203040;735284;666908;43332;96456987;63846719;;;;;;
203160;735284;666908;42364;94265465;62597677;;;;;;
203280;735284;666908;42364;96720028;64465915;;;;;;
203400;735284;666908;42364;97935466;70222290;;;;;;
203520;735284;666908;42364;96711528;67010517;;;;;;
203640;735284;666908;42364;97283008;64900936;;;;;;
203760;735284;666908;42364;97650292;63280525;;;;;;
203880;735284;666908;42364;94156058;66167506;;;;;;
204000;735284;666908;42364;92795509;62614900;;;;;;
204120;735284;666908;42364;92365239;66183257;;;;;;
204240;735284;666908;42364;97012199;65401385;;;;;;
204360;735284;666908;42364;99099390;66581253;;;;;;
204480;735284;666908;42364;91662310;64273999;;;;;;
204600;735284;666908;42364;99826026;65915341;;;;;;
204720;735284;666908;42364;96969129;66063444;;;;;;
204840;735284;666908;42364;96318151;66913009;;;;;;
204960;735284;666908;42364;89391015;61245124;;;;;;
205080;735284;666908;42364;93502491;64985456;;;;;;
205200;735284;666908;42228;92614112;67921980;;;;;;
205320;735284;666908;42228;97817169;65775614;;;;;;
205440;735284;666908;42544;99166516;66730989;;;;;;
205560;735284;666908;42376;98160397;65299016;;;;;;
205680;735284;666908;42376;99993421;65814756;;;;;;
205800;735284;666908;42376;107670888;69293737;;;;;;
205920;735284;666908;42432;101512175;66025124;;;;;;
206040;735284;666908;43480;100082643;69090515;;;;;;
206160;735284;666908;43480;94097432;63636576;;;;;;
206280;735284;666908;43480;103669923;63979144;;;;;;
206400;735284;666908;43480;101370244;66693315;;;;;;
206520;735284;666908;43480;96884680;60984975;;;;;;
206640;735284;666908;43480;93936827;64702135;;;;;;
206760;735284;666908;43480;96512720;64853162;;;;;;
206880;735284;666908;43480;99116504;64930238;;;;;;
207000;735284;666908;43464;93530695;63010474;;;;;;
207120;735284;666908;43464;96639054;64018639;;;;;;
207240;735284;666908;43464;100272429;65494658;;;;;;
207360;735284;666908;43464;98269975;65911799;;;;;;
207480;735284;666908;43464;90878854;64825361;;;;;;
207600;735284;666908;43464;96892768;64388916;;;;;;
207720;735284;666908;43464;87149924;63713238;;;;;;
207840;735284;666908;43464;91097897;66420860;;;;;;
207960;735284;666908;43464;100972507;66040451;;;;;;
208080;735284;666908;43464;93942858;65464289;;;;;;
208200;735284;666908;43464;94005824;63155479;;;;;;
208320;735284;666908;43464;101464019;67674455;;;;;;
208440;735284;666908;43464;95138410;63972843;;;;;;
208560;735284;666908;43464;101260521;70582576;;;;;;
208680;735284;666908;43464;101029412;68245249;;;;;;
208800;735284;666908;43464;100414610;65282888;;;;;;
208920;735284;666908;43464;96439622;63490748;;;;;;
209040;735284;666908;43464;89710933;64696503;;;;;;
209160;735284;666908;43464;99590915;66889415;;;;;;
209280;735284;666908;43464;99757100;68911480;;;;;;
209400;735284;666908;43464;85262915;60302328;;;;;;
209520;735284;666908;43464;94030948;67307129;;;;;;
209640;735284;666908;43464;96444667;66463660;;;;;;
209760;735284;666908;43464;99665277;64648917;;;;;;
209880;735284;666908;43464;97960702;65182633;;;;;;
210000;735284;666908;43464;93142449;66994435;;;;;;
210120;735284;666908;43464;104381134;67343141;;;;;;
210240;735284;666908;43464;96645208;65383589;;;;;;
210360;735284;666908;43464;92627162;64196310;;;;;;
210480;735284;666908;43464;93341147;64965352;;;;;;
210600;735284;666908;43464;94214273;64191538;;;;;;
210720;735284;666908;43464;98890394;64665905;;;;;;
210840;735284;666908;43464;102519071;68307159;;;;;;
210960;735284;666908;43464;103224281;63964021;;;;;;
211080;735284;666908;43464;97596791;65254811;;;;;;
211200;735284;666908;43464;95196092;65494395;;;;;;
211320;735284;666908;43464;101603921;68143528;;;;;;
211440;735284;666908;43464;98607999;64475309;;;;;;
211560;735284;666908;43464;96562109;65762123;;;;;;
211680;735284;666908;43464;102026838;64515498;;;;;;
211800;735284;666908;43464;92535866;68654776;;;;;;
211920;735284;666908;43464;97754056;69060755;;;;;;
212040;735284;666908;43464;102973829;64163885;;;;;;
212160;735284;666908;43464;93266392;61370118;;;;;;
212280;735284;666908;43464;98314043;66104583;;;;;;
212400;735284;666908;43464;99996558;66008751;;;;;;
212520;735284;666908;43464;93701544;63753177;;;;;;
212640;735284;666908;43464;94379522;65186383;;;;;;
212760;735284;666908;43464;100446533;67761162;;;;;;
212880;735284;666908;43464;83034773;61194798;;;;;;
213000;735284;666908;43464;101058351;66612329;;;;;;
213120;735284;666908;43464;88645078;61454515;;;;;;
213240;735284;666908;43464;100403657;68675908;;;;;;
213360;735284;666908;43464;100062836;68752210;;;;;;
213480;735284;666908;43464;97886143;66258954;;;;;;
213600;735284;666908;43464;103510978;64958576;;;;;;
213720;735284;666908;43464;92320026;63003956;;;;;;
213840;735284;666908;43464;95984189;63132565;;;;;;
213960;735284;666908;43464;96091338;66516985;;;;;;
214080;735284;666908;43464;93959014;64988600;;;;;;
214200;735284;666908;43464;112126872;67427762;;;;;;
214320;735284;666908;43464;101323693;69189073;;;;;;
214440;735284;666908;43464;94090611;63690487;;;;;;
214560;735284;666908;43464;98897928;69233192;;;;;;
214680;735284;666908;43464;99067666;58294043;;;;;;
214800;735284;666908;43464;103144470;68247522;;;;;;
214920;735284;666908;43464;97419585;67411359;;;;;;
215040;735284;666908;43464;100851595;66002866;;;;;;
215160;735284;666908;43216;100753389;69910471;;;;;;
215280;735284;666908;43216;99298657;69205090;;;;;;
215400;735284;666908;43216;102996560;67697868;;;;;;
215520;735284;666908;43216;91970860;65368591;;;;;;
215640;735284;666908;43216;93511027;63138910;;;;;;
215760;735284;666908;43216;99999783;62712158;;;;;;
215880;735284;666908;43216;98959189;64504551;;;;;;
216000;735284;666908;43216;94666088;61304218;;;;;;
216120;735284;666908;43216;97635665;66409381;;;;;;
216240;735284;666908;43216;102076520;71614850;;;;;;
216360;735284;666908;43216;93483610;67019850;;;;;;
216480;735284;666908;43216;100384375;64343364;;;;;;
216600;735284;666908;43216;103519874;64059030;;;;;;
216720;735284;666908;43216;91706846;62373268;;;;;;
216840;735284;666908;43216;89917478;61220437;;;;;;
216960;735284;666908;43216;102297432;61421976;;;;;;
217080;735284;666908;43216;95152519;68910238;;;;;;
217200;735284;666908;43216;98327733;66553770;;;;;;
217320;735284;666908;43216;103089794;70680845;;;;;;
217440;735284;666908;43216;96802988;65523415;;;;;;
217560;735284;666908;43216;91181461;62210958;;;;;;
217680;735284;666908;43216;102567926;68595696;;;;;;
217800;735284;666908;43216;96768602;65049147;;;;;;
217920;735284;666908;43216;100117592;66370504;;;;;;
218040;735284;666908;43216;106102813;69007960;;;;;;
218160;735284;666908;43216;104343295;70764206;;;;;;
218280;735284;666908;43216;99967149;68142327;;;;;;
218400;735284;666908;43216;95413516;68270851;;;;;;
218520;735284;666908;43216;94240680;60844686;;;;;;
218640;735284;666908;43216;92641025;63367999;;;;;;
218760;735284;666908;43216;98590219;64021431;;;;;;
218880;735284;666908;43216;91018842;63329682;;;;;;
219000;735284;666908;43216;92661367;66185791;;;;;;
219120;735284;666908;43216;99006136;62080192;;;;;;
219240;735284;666908;43216;101641742;64384511;;;;;;
219360;735284;666908;43216;98157985;68964109;;;;;;
219480;735284;666908;43216;100409796;65044750;;;;;;
219600;735284;666908;43216;101580826;71093113;;;;;;
219720;735284;666908;43216;95204395;64425379;;;;;;
219840;735284;666908;43216;96588808;65659212;;;;;;
219960;735284;666908;43216;100848837;64422305;;;;;;
220080;735284;666908;43216;92440048;63737362;;;;;;
220200;735284;666908;43216;96254386;66030767;;;;;;
220320;735284;666908;43216;92467058;68321441;;;;;;
220440;735284;666908;43216;100401936;66428278;;;;;;
220560;735284;666908;43216;91300914;65984946;;;;;;
220680;735284;666908;43216;91730801;60447186;;;;;;
220800;735284;666908;43216;88861085;66163946;;;;;;
220920;735284;666908;43216;104003222;65554607;;;;;;
221040;735284;666908;43216;89233725;63282522;;;;;;
221160;735284;666908;43216;101560721;65804327;;;;;;
221280;735284;666908;43216;98835436;64457843;;;;;;
221400;735284;666908;43216;97074529;65619315;;;;;;
221520;735284;666908;43216;97618211;66229261;;;;;;
221640;735284;666908;43216;95704252;65813199;;;;;;
221760;735284;666908;43216;96045892;63909299;;;;;;
221880;735284;666908;43216;99277861;66746849;;;;;;
222000;735284;666908;43216;97395001;66237964;;;;;;
222120;735284;666908;43216;95358376;64881526;;;;;;
222240;735284;666908;43216;89859179;68854019;;;;;;
222360;735284;666908;43216;98961535;68337896;;;;;;
222480;735284;666908;43216;103725971;62942831;;;;;;
222600;735284;666908;43216;89942864;67120550;;;;;;
222720;735284;666908;43216;97780310;67880959;;;;;;
222840;735284;666908;43216;93977027;61706864;;;;;;
222960;735284;666908;43216;95599411;67489018;;;;;;
223080;735284;666908;43216;95608929;65054711;;;;;;
223200;735284;666908;43216;88774379;66963323;;;;;;
223320;735284;666908;43216;96710180;64655729;;;;;;
223440;735284;666908;43216;95751453;65471622;;;;;;
223560;735284;666908;43216;93121037;62408759;;;;;;
223680;735284;666908;43216;102947986;67682941;;;;;;
223800;735284;666908;43216;96028459;67246808;;;;;;
223920;735284;666908;43216;102970674;67289664;;;;;;
224040;735284;666908;43216;93298636;64179100;;;;;;
224160;735284;666908;43216;93864870;62415160;;;;;;
224280;735284;666908;43216;99051045;66252566;;;;;;
224400;735284;666908;43216;96676015;68764620;;;;;;
224520;735284;666908;43216;97145858;68619925;;;;;;
224640;735284;666908;43216;95477060;63951735;;;;;;
224760;735284;666908;43216;90002245;61225350;;;;;;
224880;735284;666908;43216;103171853;64093604;;;;;;
225000;735284;666908;43216;98495049;62021614;;;;;;
225120;735284;666908;43216;102501561;69878251;;;;;;
225240;735284;666908;43216;96751270;66188407;;;;;;
225360;735284;666908;43216;94954999;63979156;;;;;;
225480;735284;666908;43148;93925739;65160818;;;;;;
225600;735284;666908;43148;89838264;67529682;;;;;;
225720;735284;666908;43148;101855913;67711443;;;;;;
225840;735284;666908;43148;95862392;66321865;;;;;;
225960;735284;666908;43148;94586512;66191769;;;;;;
226080;735284;666908;43148;99013659;67098940;;;;;;
226200;735284;666908;43148;101063631;68201326;;;;;;
226320;735284;666908;43148;97522879;70361280;;;;;;
226440;735284;666908;43148;99840750;66242114;;;;;;
226560;735284;666908;43148;98486372;65423908;;;;;;
226680;735284;666908;43148;95141063;58215192;;;;;;
226800;735284;666908;43148;95895323;66664930;;;;;;
226920;735284;666908;43148;94577453;63987398;;;;;;
227040;735284;666908;43148;100007159;69169817;;;;;;
227160;735284;666908;43148;93812834;63253079;;;;;;
227280;735284;666908;43148;98675992;65302998;;;;;;
227400;735284;666908;43148;100956674;66036305;;;;;;
227520;735284;666908;43148;93228737;64206784;;;;;;
227640;735284;666908;43148;96134538;68981596;;;;;;
227760;735284;666908;43148;90071840;64125326;;;;;;
227880;735284;666908;43148;99974713;68517407;;;;;;
228000;735284;666908;43148;94689188;64071200;;;;;;
228120;735284;666908;43148;96672221;67311653;;;;;;
228240;735284;666908;43148;104710749;65737066;;;;;;
228360;735284;666908;43148;102159346;70718905;;;;;;
228480;735284;666908;43124;93487129;66284392;;;;;;
228600;735284;666908;43124;98243716;61815767;;;;;;
228720;735284;666908;43124;95951984;63228588;;;;;;
228840;735284;666908;43124;94621869;62823515;;;;;;
228960;735284;666908;43124;103563481;66710665;;;;;;
229080;735284;666908;43124;100871993;68017907;;;;;;
229200;735284;666908;43124;100010011;67463912;;;;;;
229320;735284;666908;43124;102048603;64478520;;;;;;
229440;735284;666908;43124;97154786;63220718;;;;;;
229560;735284;666908;43124;97877329;65102770;;;;;;
229680;735284;666908;43124;89774573;67110828;;;;;;
229800;735284;666908;43124;100744508;67083021;;;;;;
229920;735284;666908;43124;99115394;67411522;;;;;;
230040;735284;666908;43124;95706599;64978981;;;;;;
230160;735284;666908;43124;94018815;63661988;;;;;;
230280;735284;666908;43124;99042813;69689495;;;;;;
230400;735284;666908;43124;100607053;63548532;;;;;;
230520;735284;666908;43124;93903921;64516057;;;;;;
230640;735284;666908;43124;98610859;69618362;;;;;;
230760;735284;666908;43124;98027796;62880705;;;;;;
230880;735284;666908;43124;99755383;64644822;;;;;;
231000;735284;666908;43124;97718410;64322770;;;;;;
231120;735284;666908;43124;97651832;66952222;;;;;;
231240;735284;666908;43124;93286173;68283461;;;;;;
231360;735284;666908;43124;100299035;64964714;;;;;;
231480;735284;666908;43124;108302274;62552644;;;;;;
231600;735284;666908;43124;100333169;69883472;;;;;;
231720;735284;666908;43124;99579477;64909067;;;;;;
231840;735284;666908;43124;95526681;64568409;;;;;;
231960;735284;666908;43124;111619523;69239078;;;;;;
232080;735284;666908;43124;102163039;63807359;;;;;;
232200;735284;666908;43124;95270938;64506332;;;;;;
232320;735284;666908;43124;102656026;68259639;;;;;;
232440;735284;666908;43124;97776012;63126004;;;;;;
232560;735284;666908;43124;96320770;61186873;;;;;;
232680;735284;666908;43124;97197402;65642377;;;;;;
232800;735284;666908;43124;102765006;66087660;;;;;;
232920;735284;666908;43124;90774203;64502106;;;;;;
233040;735284;666908;43124;97418357;66462211;;;;;;
233160;735284;666908;43124;89523585;62099373;;;;;;
233280;735284;666908;43124;108463076;69895279;;;;;;
233400;735284;666908;43124;97815566;66439858;;;;;;
233520;735284;666908;43124;99433499;66287209;;;;;;
233640;735284;666908;43124;100218691;60394824;;;;;;
233760;735284;666908;43124;91434063;63857066;;;;;;
233880;735284;666908;43124;99238048;64694487;;;;;;
234000;735284;666908;43124;95353070;64895441;;;;;;
234120;735284;666908;43124;105207945;66598590;;;;;;
234240;735284;666908;43124;93064033;63753568;;;;;;
234360;735284;666908;43124;101040098;66069721;;;;;;
234480;735284;666908;43124;96731589;65255980;;;;;;
234600;735284;666908;43124;93945023;61195800;;;;;;
234720;735284;666908;43124;99424183;67394811;;;;;;
234840;735284;666908;43124;93701324;66298240;;;;;;
234960;735284;666908;43124;95279283;67741852;;;;;;
235080;735284;666908;43124;103501034;69107792;;;;;;
235200;735284;666908;43124;88199494;64671688;;;;;;
235320;735284;666908;43124;95064754;64626886;;;;;;
235440;735284;666908;43124;101575632;68366269;;;;;;
235560;735284;666908;43124;96425322;64586814;;;;;;
235680;735284;666908;43124;89815740;63567862;;;;;;
235800;735284;666908;43124;98825093;66591344;;;;;;
235920;735284;666908;43124;94861331;65473134;;;;;;
236040;735284;666908;43124;104659022;67958212;;;;;;
236160;735284;666908;43124;102297083;64740857;;;;;;
236280;735284;666908;43124;95083108;65209180;;;;;;
236400;735284;666908;43124;103500489;69173460;;;;;;
236520;735284;666908;43124;98946269;63985742;;;;;;
236640;735284;666908;43124;95810461;65087881;;;;;;
236760;735284;666908;43124;99648554;63354058;;;;;;
236880;735284;666908;43124;95691386;63147501;;;;;;
237000;735284;666908;43124;87184302;63519262;;;;;;
