'VmPeak','VmSize','VmHWM','VmRSS','VmPTE','Threads','MemFree','Buffers','Cached','Active','Inactive','Dirty','Writeback','AnonPages','Mapped','Slab','PageTables','Committed_AS','NumOfAllocFH','proc-fd','avgThroughput','avgElapsed','avgLatency','Errors',Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7
172392,170340,32696,31340,200,9,4605464,161488,1117388,0,428308,934256,4605464,8159224,40,0,83680,23740,110176,7208,316948,1530,0,2,"-2,918008331","0,1145961402","-0,390616506","-0,105673028","0,9394097857","-0,128632751","0,1707810562"
172392,170340,32696,31340,200,57,4604700,161544,1117388,0,428348,934276,4604700,8159224,24,0,83688,23740,110180,7204,317296,1530,0,2,"-2,659129613","0,1578572742","-0,311194776","-0,012996867","0,3973763151","0,5144564382","0,3095719401"
172392,170340,32696,31340,200,43,4604692,161576,1117392,0,428384,934272,4604692,8159224,160,0,83684,23740,110240,7204,319364,1530,0,2,"-2,662049967","0,1173866353","-0,301357451","-0,037653707","0,5476470717","0,3477633792","0,222517889"
172392,170340,32696,31340,200,29,4605060,161616,1117392,0,428428,934268,4605060,8159224,144,0,83684,23740,110260,7208,314920,1020,0,2,"-2,646311849","0,1316432092","-0,348669342","-0,056621297","-0,276841617","-0,89590361","0,2423858493"
172392,170340,32696,31340,200,20,4605380,161656,1117396,0,428476,934264,4605380,8159224,176,0,83680,23740,110236,7204,314920,1020,0,2,"-2,713784905","0,1345321051","-0,373384833","-0,073549383","-0,184351918","-1,008213608","0,1275260058"
172392,170340,32696,31340,200,9,4605096,161684,1117396,0,428544,934228,4605096,8159224,156,0,83684,23740,110168,7208,315004,1020,0,2,"-2,758043248","0,1092434216","-0,393891724","-0,097561787","-0,037553038","-1,173012562","0,1487331029"
172392,170340,32696,31340,200,9,4605088,161708,1117400,0,428596,934200,4605088,8159224,44,0,83684,23740,110308,7208,315100,1020,0,2,"-2,736204657","0,1343956977","-0,422609178","-0,093572105","-0,065047944","-1,147355008","0,1626461152"
172392,170340,32696,31340,200,58,4604332,161748,1117392,0,428648,934188,4604332,8159224,24,0,83684,23740,110440,7208,317200,1530,0,2,"-2,603482046","0,1809951518","-0,280117819","-0,004497352","0,3486630712","0,5614323308","0,3893954524"
172392,170340,32696,31340,200,47,4604272,161796,1117392,0,428680,934200,4604272,8159224,20,0,83680,23740,110260,7204,314932,1530,0,2,"-2,768448685","0,2043670577","-0,319540814","-0,030169485","0,488399214","0,3863893303","0,2788709315"
172392,170340,32696,31340,200,34,4604632,161824,1117404,0,428740,934172,4604632,8159224,156,0,83684,23740,110296,7208,317092,1530,0,2,"-2,749694751","0,1453793492","-0,305065196","-0,054582823","0,6428546705","0,2211177013","0,2657493969"
172392,170340,32696,31340,200,23,4604720,161868,1117396,0,428788,934168,4604720,8159224,164,0,83684,23740,110224,7208,317092,1020,0,2,"-2,604539696","0,09489692","-0,364763034","-0,068965027","-0,198199242","-0,969489362","0,1959554181"
172392,170340,32696,31340,200,21,4604992,161892,1117404,0,428844,934132,4604992,8159224,156,0,83680,23740,110276,7204,315012,1020,0,2,"-2,689422857","0,1448739333","-0,379313986","-0,07058507","-0,203499686","-0,984966657","0,1298451775"
172392,170340,32696,31340,200,9,4604716,161920,1117392,0,428896,934112,4604716,8159224,160,0,83684,23740,110240,7208,315012,1530,0,2,"-2,956254085","0,1499593108","-0,341186698","-0,104136025","0,9250809716","-0,12652451","0,1654815053"
172392,170340,32696,31340,200,64,4604276,161972,1117396,0,428940,934120,4604276,8159224,144,0,83684,23740,110256,7208,317208,1530,0,2,"-2,586346481","0,155499966","-0,245170753","0,0016104866","0,3175577441","0,6103967161","0,3956730992"
172392,170340,32696,32028,200,50,4603272,162028,1117396,0,429668,934132,4603272,8159224,44,0,84372,23740,110292,7204,317060,1530,0,2,"-2,593122696","0,1446862961","-0,322510219","-0,028780222","0,5057654083","0,4205669673","0,2531617509"
172392,170340,32696,32028,200,37,4604004,162076,1117392,0,429712,934132,4604004,8159224,28,0,84368,23740,110240,7208,314864,1530,0,2,"-2,727480828","0,1454445883","-0,336498029","-0,056249931","0,6644906941","0,2217734778","0,2817345931"
172392,170340,32696,32028,200,24,4603860,162120,1117400,0,429764,934132,4603860,8159224,164,0,84372,23740,110264,7208,316932,1530,0,2,"-2,726311059","0,1043990021","-0,329816508","-0,08014777","0,8112876464","0,0623248988","0,1975558252"
172392,170340,32696,32028,200,25,4603976,162160,1117396,0,429812,934116,4603976,8159224,152,0,84372,23740,110228,7208,314804,1530,0,2,"-2,792864128","0,1307688651","-0,324360602","-0,07951275","0,8013931241","0,0602871776","0,2149941366"
172392,170340,32696,32028,200,9,4603732,162192,1117396,0,429852,934120,4603732,8159224,152,0,84372,23740,110280,7208,316968,1530,0,2,"-2,802149269","0,0992760113","-0,358472015","-0,10836169","0,9752293","-0,132730512","0,1323986462"
172392,170340,32696,32028,200,59,4603704,162224,1117404,0,429888,934112,4603704,8159224,156,0,84368,23740,110320,7208,314752,1530,0,2,"-2,59740943","0,1661649953","-0,254278692","-0,011938796","0,4072108723","0,5233667759","0,3659113957"
172392,170340,32696,32028,200,47,4603304,162264,1117400,0,429940,934100,4603304,8159224,160,0,84368,23740,110304,7208,314752,1020,0,2,"-2,446505706","0,1275565734","-0,315100743","-0,026692351","-0,432186663","-0,671269356","0,2925430135"
172392,170340,32696,32028,200,39,4603368,162292,1117404,0,430020,934052,4603368,8159224,32,0,84372,23740,110312,7208,316908,1020,0,2,"-2,416978952","0,1023718201","-0,380797835","-0,041619598","-0,341798882","-0,762560775","0,2565554123"
172392,170340,32696,32028,200,29,4603564,162300,1117408,0,430080,934000,4603564,8159224,40,0,84368,23740,110252,7208,318992,1020,0,2,"-2,41104232","0,0562897091","-0,412598299","-0,062186959","-0,216146976","-0,892971907","0,1965835368"
172392,170340,32696,32028,200,22,4603504,162324,1117408,0,430132,933976,4603504,8159224,144,0,84372,23740,110332,7208,318464,1020,0,2,"-2,455727598","0,0606563659","-0,386248997","-0,073205465","-0,15381976","-0,975490721","0,1595851537"
172392,170340,32696,32028,200,9,4603484,162356,1117408,0,430184,933952,4603484,8159224,160,0,84372,23740,110260,7208,318236,1530,0,2,"-2,753537268","0,0796624329","-0,369513785","-0,108856803","0,9800673803","-0,126010233","0,1183514925"
172392,170340,32696,32028,200,41,4603468,162400,1117404,0,430220,933960,4603468,8159224,152,0,84368,23740,110196,7208,315988,1530,0,2,"-2,660942654","0,1226936581","-0,302651681","-0,049815734","0,6315273573","0,2745736609","0,2721802663"
172392,170340,32696,32028,200,55,4603232,162440,1117408,0,430256,933972,4603232,8159224,176,0,84372,23740,110268,7208,315988,1530,0,2,"-2,574813682","0,1411018412","-0,26457068","-0,021030373","0,4639345976","0,4701061577","0,3326734868"
172392,170340,32696,32028,200,54,4602876,162460,1117416,0,430312,933936,4602876,8159224,32,0,84372,23740,110272,7204,318032,1530,0,2,"-2,523770227","0,1415375886","-0,335063664","-0,021866242","0,4665549947","0,4795459773","0,2579834546"
172392,170340,32696,32028,200,31,4603664,162512,1117412,0,430348,933952,4603664,8159224,32,0,84372,23740,110276,7208,317960,1020,0,2,"-2,424997196","0,078440887","-0,408336918","-0,057878788","-0,245357065","-0,866145729","0,2109696339"
172392,170340,32696,32028,200,20,4603256,162548,1117412,0,430408,933924,4603256,8159224,28,0,84368,23740,110316,7204,315764,1020,0,2,"-2,560171037","0,1271313358","-0,431988291","-0,077099723","-0,146886818","-1,004419721","0,1047576523"
172392,170340,32696,32028,200,9,4603592,162560,1117416,0,430460,933888,4603592,8159224,164,0,84372,23740,110340,7208,317808,1020,0,2,"-2,537934227","0,0657173002","-0,408087088","-0,097970568","-0,013022298","-1,146299119","0,1012174308"
172392,170340,32696,32028,200,9,4603352,162580,1117412,0,430504,933860,4603352,8159224,156,0,84368,23740,110308,7208,317472,1530,0,2,"-2,764842995","0,0996840319","-0,366576951","-0,107601105","0,9686276007","-0,119600933","0,1214399156"
172392,170340,32696,32028,200,63,4602920,162612,1117412,0,430568,933828,4602920,8159224,160,0,84372,23740,110240,7208,317472,2040,0,2,"-2,693578796","0,1542993919","-0,22081139","-0,01509577","1,3588244471","1,6141467892","0,3745645268"
172392,170340,32696,32028,200,56,4603340,162660,1117412,0,430616,933832,4603340,8159224,144,0,84372,23740,110244,7208,315052,2040,0,2,"-2,80880489","0,1859905895","-0,232303867","-0,028638583","1,4293845727","1,5121645459","0,3604987964"
172392,170340,32696,32028,200,39,4603236,162692,1117412,0,430664,933816,4603236,8159224,164,0,84372,23740,110324,7208,314756,1530,0,2,"-2,684539576","0,15764397","-0,29414408","-0,050146239","0,6261573823","0,2665580294","0,2679659161"
172392,170340,32696,32028,200,24,4603348,162728,1117408,0,430716,933796,4603348,8159224,28,0,84372,23740,110364,7208,318968,1530,0,2,"-2,627407286","0,1003366065","-0,37454971","-0,077198649","0,7931556808","0,096394596","0,1915806731"
172392,170340,32696,32028,200,13,4602948,162760,1117416,0,430756,933788,4602948,8159224,44,0,84368,23740,110268,7204,316624,1020,0,2,"-2,566596869","0,1056696329","-0,448381959","-0,091820691","-0,058992534","-1,098035189","0,0615100035"
172392,170340,32696,32028,200,25,4603216,162784,1117412,0,430808,933760,4603216,8159224,152,0,84368,23740,110344,7208,314368,1020,0,2,"-2,552598943","0,1265884272","-0,36399572","-0,067682073","-0,200533032","-0,948322587","0,1900476871"
172392,170340,32696,32028,200,62,4602688,162820,1117408,0,430864,933744,4602688,8159224,152,0,84372,23740,110348,7208,316424,1020,0,2,"-2,285965094","0,1181500815","-0,29285365","0,0033716345","-0,606396747","-0,451597438","0,3397355871"
172392,170340,32696,32028,200,58,4602348,162864,1117408,0,430908,933744,4602348,8159224,156,0,84372,23740,110272,7208,316216,1020,0,2,"-2,319103917","0,113928092","-0,302970598","-0,006592416","-0,547041437","-0,518171671","0,320181092"
172392,170340,32696,32028,200,38,4603120,162892,1117408,0,430952,933728,4603120,8159224,164,0,84372,23740,110356,7208,313984,1020,0,2,"-2,49184023","0,1388631105","-0,328731166","-0,042521045","-0,34786574","-0,776930064","0,2476357914"
172392,170340,32696,32028,200,30,4602820,162912,1117416,0,431016,933692,4602820,8159224,160,0,84376,23740,110236,7208,313660,1530,0,2,"-2,76639971","0,1630291273","-0,316863882","-0,070169383","0,7398228274","0,1310197351","0,2286243509"
172392,170340,32696,32028,200,12,4603320,162944,1117408,0,431068,933664,4603320,8159224,40,0,84368,23740,110236,7208,317776,1530,0,2,"-2,737288216","0,0942955752","-0,39862915","-0,103995594","0,9460635416","-0,085401266","0,1376624711"
172392,170340,32696,32028,200,9,4603608,162964,1117420,0,431112,933640,4603608,8159224,16,0,84368,23740,110236,7208,315368,1530,0,2,"-2,826720623","0,1324342925","-0,414015743","-0,110110966","0,9727460642","-0,133603627","0,1405554909"
172392,170340,32696,32028,200,45,4602824,162988,1117416,0,431176,933604,4602824,8159224,160,0,84372,23740,110236,7204,315228,2040,0,2,"-2,864224783","0,1904550556","-0,26248826","-0,048973915","1,5401723957","1,3808041542","0,2309995125"
172392,170340,32696,32032,200,57,4602604,163016,1117412,0,431228,933580,4602604,8159224,152,0,84372,23740,110328,7204,315228,1530,0,2,"-2,574113824","0,175108975","-0,272806891","-0,014662694","0,4130863292","0,5206198127","0,2675769038"
172392,170340,32696,32032,200,46,4602320,163040,1117416,0,431284,933548,4602320,8159224,160,0,84372,23740,110332,7208,314792,1530,0,2,"-2,626258578","0,1653998412","-0,280784394","-0,036625156","0,5453959878","0,3651651637","0,2908615014"
172392,170340,32696,32032,200,27,4602720,163060,1117416,0,431344,933508,4602720,8159224,152,0,84372,23740,110300,7204,316688,1020,0,2,"-2,475123539","0,1004287272","-0,383548301","-0,063957389","-0,223121569","-0,90381546","0,1053272937"
172392,170340,32696,32032,200,17,4603288,163088,1117420,0,431372,933512,4603288,8159224,32,0,84376,23740,110332,7208,313836,1020,0,2,"-2,600110696","0,1355045581","-0,422075604","-0,083530988","-0,115105356","-1,050686893","0,1634245103"
172392,170340,32696,32032,200,9,4602360,163112,1117420,0,431432,933476,4602360,8159224,52,0,84372,23740,110340,7208,318184,1020,0,2,"-2,49772557","0,0728812888","-0,442685879","-0,098130501","-0,015992048","-1,135664248","0,0980471824"
172392,170340,32696,32032,200,22,4602512,163136,1117420,0,431492,933440,4602512,8159224,32,0,84372,23740,110244,7204,315952,1530,0,2,"-2,738838795","0,1467054699","-0,393432566","-0,084080311","0,8163302374","0,054220352","0,1153436775"
172392,170340,32696,32032,200,56,4602240,163168,1117416,0,431536,933424,4602240,8159224,156,0,84372,23740,110312,7204,316068,1530,0,2,"-2,54565497","0,1602113293","-0,279132709","-0,01695504","0,4275736523","0,5118701783","0,2528351103"
172392,170340,32696,32032,200,44,4602212,163192,1117420,0,431580,933412,4602212,8159224,160,0,84376,23740,110420,7204,316104,1020,0,2,"-2,380323666","0,1350138184","-0,338510303","-0,028100048","-0,435751079","-0,661298651","0,1826486414"
172392,170340,32696,32032,200,32,4602668,163228,1117420,0,431608,933420,4602668,8159224,144,0,84376,23740,110428,7204,316012,1020,0,2,"-2,449188244","0,1294826286","-0,367302761","-0,050789613","-0,305090805","-0,818038536","0,1328470806"
172392,170340,32696,32032,200,20,4602392,163256,1117416,0,431648,933408,4602392,8159224,164,0,84376,23740,110348,7208,315868,1530,0,2,"-2,7237009","0,1341103359","-0,332688925","-0,085700556","0,8317770913","0,0329126666","0,1662135847"
172392,170340,32696,32032,200,10,4602976,163292,1117412,0,431684,933408,4602976,8159224,156,0,84376,23740,110408,7208,315868,1530,0,2,"-2,775241831","0,1303540931","-0,349051364","-0,102959902","0,9301397729","-0,088679693","0,1255342434"
172392,170340,32696,32032,200,9,4602736,163312,1117420,0,431728,933380,4602736,8159224,44,0,84376,23740,110344,7208,317944,2040,0,2,"-2,930495179","0,1378840723","-0,361316641","-0,115367615","1,9339577717","0,93279487","0,135949433"
172392,170340,32696,32032,200,61,4602196,163336,1117420,0,431764,933376,4602196,8159224,24,0,84380,23740,110352,7204,315876,1530,0,2,"-2,513527396","0,1841779941","-0,309472235","-0,006471959","0,3631508616","0,5860852389","0,2886131301"
172392,170340,32696,32028,200,46,4602292,163360,1117416,0,431788,933364,4602292,8159224,152,0,84368,23740,110344,7208,317668,1530,0,2,"-2,525937858","0,1221983433","-0,290442399","-0,035871987","0,547093637","0,3839995469","0,2697701985"
172392,170340,32696,32028,200,40,4602588,163384,1117424,0,431844,933336,4602588,8159224,172,0,84372,23740,110360,7204,315372,1530,0,2,"-2,643121095","0,1667382099","-0,305982077","-0,046230882","0,5931612576","0,3083315521","0,1835218533"
172392,170340,32696,32028,200,25,4602600,163396,1117428,0,431916,933280,4602600,8159224,164,0,84372,23740,110420,7208,315248,1020,0,2,"-2,488236715","0,1218508706","-0,366427419","-0,065429876","-0,217963851","-0,921404907","0,1716170156"
172392,170340,32696,32028,200,13,4602696,163432,1117428,0,431936,933296,4602696,8159224,156,0,84372,23740,110360,7204,316808,1020,0,2,"-2,526008893","0,1002206484","-0,413620169","-0,089017114","-0,081113807","-1,07268476","0,0375997211"
172392,170340,32696,32028,200,9,4602356,163472,1117428,0,431968,933304,4602356,8159224,160,0,84372,23740,110340,7208,314340,1020,0,2,"-2,608466918","0,12300067","-0,400714644","-0,098565961","-0,025798621","-1,15031392","0,1045560158"
172392,170340,32696,32028,200,64,4602032,163512,1117424,0,432012,933300,4602032,8159224,24,0,84372,23740,110360,7208,314256,1530,0,2,"-2,52578979","0,2004554849","-0,287667622","-0,001666334","0,3354264252","0,6115664106","0,380420943"
172392,170340,32696,32028,200,55,4602248,163560,1117428,0,432048,933312,4602248,8159224,44,0,84372,23740,110256,7208,316308,1530,0,2,"-2,520980285","0,1526823438","-0,316273782","-0,02168742","0,4599278455","0,4852261236","0,3235874174"
172392,170340,32696,32028,200,44,4602576,163572,1117428,0,432096,933276,4602576,8159224,152,0,84372,23740,110368,7208,314156,1530,0,2,"-2,637674721","0,1784573795","-0,290159937","-0,039525729","0,5555316602","0,3486690325","0,279658259"
172392,170340,32696,32028,200,35,4602036,163592,1117428,0,432152,933240,4602036,8159224,160,0,84372,23740,110340,7208,318360,1530,0,2,"-2,551767745","0,1106704315","-0,31962557","-0,057080483","0,6712386193","0,244553401","0,2115536877"
172392,170340,32696,32028,200,21,4601900,163620,1117428,0,432196,933220,4601900,8159224,152,0,84368,23740,110360,7204,318308,1020,0,2,"-2,425903612","0,0893256454","-0,401031468","-0,073649146","-0,165446537","-0,959909139","0,060786378"
172392,170340,32696,32028,200,9,4602724,163640,1117428,0,432256,933184,4602724,8159224,152,0,84372,23740,110484,7208,318308,1020,0,2,"-2,465376952","0,0751806576","-0,40647827","-0,093773455","-0,046487193","-1,10589246","0,0828704804"
172392,170340,32696,32028,200,9,4602228,163656,1117428,0,432308,933148,4602228,8159224,32,0,84372,23740,110412,7204,316252,1020,0,2,"-2,54790638","0,1243415471","-0,453108634","-0,095353704","-0,049766566","-1,115300087","0,0330404558"
172392,170340,32696,32028,200,59,4602332,163700,1117428,0,432348,933152,4602332,8159224,40,0,84372,23740,110332,7208,313992,1020,0,2,"-2,34521449","0,1603443996","-0,338345945","-0,003332042","-0,583759052","-0,489724641","0,3351850297"
172392,170340,32696,32028,200,56,4602108,163728,1117428,0,432392,933136,4602108,8159224,40,0,84372,23740,110404,7208,316084,1020,0,2,"-2,285053188","0,1376423112","-0,345348876","-0,006726472","-0,558795859","-0,508014455","0,3105546989"
172392,170340,32696,32028,200,41,4601980,163756,1117432,0,432436,933124,4601980,8159224,172,0,84372,23740,110276,7204,315824,1020,0,2,"-2,401877435","0,1240674607","-0,355855443","-0,03818222","-0,378753795","-0,719179424","0,1568529677"
172392,170340,32696,32028,200,27,4601720,163776,1117432,0,432472,933108,4601720,8159224,144,0,84372,23740,110336,7208,315668,1530,0,2,"-2,670447017","0,1493010311","-0,333591392","-0,072885113","0,7534608541","0,1292861258","0,1899750348"
172392,170340,32696,32028,200,17,4602164,163788,1117432,0,432512,933080,4602164,8159224,164,0,84372,23740,110336,7208,315356,1530,0,2,"-2,736461161","0,1420595328","-0,347219286","-0,091941413","0,8623669743","-0,002979513","0,1457932081"
